timestamp,position_lat,position_long,altitude,cadence,distance,speed,power,accumulated_power,vertical_oscillation,stance_time,activity_type,vertical_ratio,step_length,x_Effort Pace_0_16
1144403749,606642109,55482541,2635,88,473200,3167,225,348251,880,2400,1,820,10800,3.1659998893737793
1144403750,606641840,55482574,2635,88,473450,3167,225,348476,880,2390,1,820,10800,3.1659998893737793
1144403751,606641559,55482685,2635,88,473700,3167,225,348701,880,2380,1,820,10800,3.1659998893737793
1144403752,606641280,55482796,2635,88,474000,3167,225,348926,880,2390,1,810,10800,3.1659998893737793
1144403753,606640983,55482944,2635,88,474300,3167,225,349151,880,2400,1,810,10800,3.1659998893737793
1144403754,606640686,55483092,2635,88,474600,3164,225,349376,880,2400,1,810,10800,3.1630001068115234
1144403755,606640373,55483206,2635,88,474900,3164,225,349601,880,2410,1,810,10800,3.1630001068115234
1144403756,606640061,55483320,2635,88,475200,3164,224,349825,880,2410,1,810,10800,3.1630001068115234
1144403757,606639731,55483367,2635,88,475500,3164,224,350049,880,2410,1,810,10800,3.1630001068115234
1144403758,606639402,55483414,2630,87,475800,3164,224,350273,880,2410,1,810,10800,3.1630001068115234
1144403759,606639069,55483389,2630,87,476100,3164,224,350497,880,2420,1,810,10800,3.1630001068115234
1144403760,606638736,55483365,2630,87,476450,3164,224,350721,880,2420,1,810,10800,3.1630001068115234
1144403761,606638398,55483289,2630,88,476800,3164,224,350945,880,2420,1,810,10800,3.1630001068115234
1144403762,606638060,55483214,2630,87,477100,3158,224,351169,880,2420,1,810,10700,3.1579999923706055
1144403763,606637725,55483099,2630,87,477400,3153,224,351393,880,2430,1,810,10700,3.1519999504089355
1144403764,606637391,55482985,2630,87,477700,3142,224,351617,880,2430,1,810,10700,3.1410000324249268
1144403765,606637078,55482824,2630,88,478000,3131,224,351841,880,2440,1,820,10700,3.130000114440918
1144403766,606636766,55482663,2630,88,478300,3125,223,352064,880,2440,1,820,10700,3.065999984741211
1144403767,606636473,55482458,2630,88,478600,3122,222,352286,880,2450,1,820,10700,3.002000093460083
1144403768,606636181,55482254,2630,87,478900,3119,217,352503,880,2450,1,820,10700,3.002000093460083
1144403769,606635909,55482036,2630,87,479200,3117,212,352715,890,2460,1,830,10700,3.002000093460083
1144403770,606635637,55481820,2630,87,479450,3114,212,352927,890,2460,1,830,10600,2.996999979019165
1144403771,606635376,55481590,2630,88,479700,3114,212,353139,890,2460,1,830,10600,2.990999937057495
1144403772,606635114,55481360,2630,88,480000,3114,211,353350,890,2450,1,830,10600,2.990999937057495
1144403773,606634869,55481086,2630,88,480300,3114,211,353561,900,2440,1,840,10600,2.990999937057495
1144403774,606634624,55480811,2630,88,480600,3114,211,353772,900,2440,1,840,10600,2.990999937057495
1144403775,606634354,55480515,2630,88,480900,3114,211,353983,900,2440,1,840,10600,2.990999937057495
1144403776,606634086,55480221,2630,88,481250,3111,211,354194,900,2440,1,840,10600,2.990999937057495
1144403777,606633796,55479910,2630,88,481600,3111,211,354405,900,2450,1,840,10600,2.990999937057495
1144403778,606633506,55479600,2630,88,481900,3111,211,354616,900,2450,1,840,10500,3.0490000247955322
1144403779,606633217,55479272,2630,88,482200,3111,211,354827,900,2460,1,850,10500,3.1110000610351562
1144403780,606632929,55478944,2630,88,482550,3111,211,355038,900,2460,1,850,10500,3.1110000610351562
1144403781,606632665,55478615,2630,88,482900,3111,211,355249,900,2460,1,850,10500,3.1110000610351562
1144403782,606632401,55478287,2630,88,483150,3111,211,355460,890,2450,1,850,10500,3.1110000610351562
1144403783,606632173,55477945,2630,88,483400,3111,211,355671,890,2450,1,850,10500,3.1110000610351562
1144403784,606631947,55477604,2630,88,483700,3111,216,355887,890,2450,1,850,10500,3.1110000610351562
1144403785,606631727,55477250,2630,88,484000,3111,221,356108,890,2460,1,850,10500,3.1110000610351562
1144403786,606631508,55476897,2630,88,484350,3111,221,356329,890,2450,1,840,10500,3.1110000610351562
1144403787,606631262,55476523,2630,88,484700,3111,221,356550,890,2450,1,840,10600,3.1110000610351562
1144403788,606631017,55476150,2630,88,485000,3108,221,356771,880,2450,1,830,10600,3.1080000400543213
1144403789,606630766,55475767,2630,88,485300,3108,221,356992,880,2450,1,830,10600,3.1080000400543213
1144403790,606630515,55475384,2630,88,485650,3108,221,357213,870,2450,1,830,10500,3.1080000400543213
1144403791,606630291,55474991,2630,88,486000,3108,221,357434,870,2450,1,830,10500,3.1080000400543213
1144403792,606630068,55474600,2630,88,486250,3108,221,357655,870,2450,1,820,10500,3.1080000400543213
1144403793,606629880,55474198,2630,89,486500,3108,221,357876,870,2450,1,820,10500,3.1080000400543213
1144403794,606629693,55473796,2630,89,486800,3106,221,358097,860,2440,1,820,10500,3.1050000190734863
1144403795,606629545,55473378,2630,89,487100,3103,221,358318,860,2430,1,820,10500,3.1019999980926514
1144403796,606629398,55472962,2630,89,487350,3100,220,358538,860,2420,1,820,10400,3.0989999771118164
1144403797,606629258,55472536,2630,89,487600,3097,220,358758,860,2420,1,820,10400,3.0969998836517334
1144403798,606629117,55472110,2630,88,487900,3094,220,358978,860,2410,1,820,10400,3.0940001010894775
1144403799,606628967,55471670,2630,88,488200,3094,220,359198,860,2410,1,820,10400,3.0940001010894775
1144403800,606628816,55471230,2630,88,488500,3092,219,359417,860,2410,1,820,10400,3.0910000801086426
1144403801,606628673,55470791,2630,88,488800,3092,219,359636,870,2410,1,830,10500,3.0910000801086426
1144403802,606628531,55470352,2630,88,489100,3092,219,359855,870,2410,1,830,10500,3.0910000801086426
1144403803,606628392,55469939,2630,87,489400,3092,219,360074,870,2420,1,830,10500,3.0910000801086426
1144403804,606628252,55469526,2630,87,489650,3092,219,360293,870,2420,1,830,10500,3.0910000801086426
1144403805,606628104,55469125,2630,87,489900,3092,219,360512,880,2430,1,830,10600,3.0910000801086426
1144403806,606627956,55468724,2630,87,490200,3089,219,360731,880,2430,1,830,10600,3.0880000591278076
1144403807,606627793,55468284,2630,87,490500,3089,219,360950,880,2440,1,830,10700,3.0880000591278076
1144403808,606627629,55467845,2630,87,490850,3089,219,361169,880,2450,1,830,10700,3.0880000591278076
1144403809,606627453,55467382,2630,87,491200,3089,219,361388,890,2460,1,840,10700,3.0880000591278076
1144403810,606627276,55466919,2630,87,491500,3089,219,361607,890,2460,1,840,10700,3.0880000591278076
1144403811,606627111,55466444,2630,87,491800,3089,219,361826,890,2470,1,840,10700,3.0880000591278076
1144403812,606626947,55465971,2630,87,492100,3089,219,362045,890,2480,1,840,10700,3.0880000591278076
1144403813,606626810,55465500,2630,87,492400,3089,219,362264,900,2490,1,840,10700,3.0880000591278076
1144403814,606626672,55465028,2630,87,492700,3086,219,362483,900,2490,1,840,10600,3.0859999656677246
1144403815,606626561,55464562,2630,87,493000,3086,219,362702,910,2500,1,850,10600,3.0859999656677246
1144403816,606626452,55464097,2630,87,493300,3083,219,362921,910,2500,1,850,10600,3.0829999446868896
1144403817,606626331,55463613,2630,87,493600,3083,219,363140,920,2510,1,860,10600,3.0829999446868896
1144403818,606626212,55463131,2630,87,493950,3081,219,363359,920,2510,1,860,10600,3.0799999237060547
1144403819,606626062,55462643,2630,87,494300,3081,219,363578,920,2510,1,870,10600,3.0799999237060547
1144403820,606625912,55462155,2630,87,494600,3081,219,363797,920,2500,1,870,10600,3.0799999237060547
1144403821,606625731,55461700,2630,88,494900,3081,219,364016,930,2500,1,870,10600,3.0799999237060547
1144403822,606625551,55461244,2630,88,495200,3081,219,364235,930,2490,1,870,10500,3.0799999237060547
1144403823,606625331,55460846,2630,88,495500,3081,219,364454,930,2480,1,880,10500,3.0799999237060547
1144403824,606625113,55460447,2630,88,495800,3081,219,364673,930,2470,1,880,10500,3.0799999237060547
1144403825,606624872,55460093,2630,88,496100,3081,219,364892,930,2470,1,880,10500,3.0799999237060547
1144403826,606624631,55459738,2630,88,496400,3078,219,365111,930,2460,1,880,10500,3.0769999027252197
1144403827,606624394,55459404,2635,88,496700,3078,219,365330,930,2460,1,880,10500,3.0769999027252197
1144403828,606624156,55459071,2635,88,497000,3075,219,365549,930,2450,1,880,10500,3.0769999027252197
1144403829,606623932,55458729,2635,88,497300,3075,219,365768,930,2450,1,880,10500,3.0799999237060547
1144403830,606623708,55458388,2635,88,497600,3075,219,365987,920,2450,1,880,10500,3.0799999237060547
1144403831,606623500,55458039,2635,88,497900,3075,219,366206,920,2450,1,880,10500,3.0799999237060547
1144403832,606623294,55457691,2635,88,498150,3075,219,366425,920,2440,1,880,10500,3.1410000324249268
1144403833,606623093,55457365,2635,88,498400,3075,219,366644,920,2440,1,880,10500,3.2049999237060547
1144403834,606622893,55457041,2635,88,498650,3075,224,366868,920,2430,1,870,10500,3.2049999237060547
1144403835,606622680,55456764,2635,88,498900,3075,229,367097,920,2430,1,870,10500,3.2049999237060547
1144403836,606622468,55456487,2635,87,499150,3075,229,367326,920,2430,1,870,10500,3.2720000743865967
1144403837,606622231,55456238,2635,87,499400,3075,229,367555,920,2430,1,870,10500,3.3380000591278076
1144403838,606621994,55455989,2635,87,499700,3075,234,367789,910,2430,1,870,10500,3.3380000591278076
1144403839,606621757,55455724,2635,87,500000,3075,240,368029,910,2430,1,870,10600,3.3380000591278076
1144403840,606621520,55455460,2635,87,500300,3072,240,368269,910,2420,1,860,10600,3.3329999446868896
1144403841,606621260,55455216,2635,87,500600,3072,240,368509,910,2420,1,860,10600,3.3269999027252197
1144403842,606621001,55454972,2640,87,500900,3072,239,368748,910,2410,1,860,10500,3.3269999027252197
1144403843,606620689,55454762,2640,88,501200,3072,239,368987,910,2410,1,860,10500,3.3269999027252197
1144403844,606620378,55454552,2640,88,501550,3072,239,369226,900,2400,1,860,10400,3.3269999027252197
1144403845,606620026,55454341,2640,88,501900,3072,239,369465,900,2390,1,860,10400,3.3269999027252197
1144403846,606619674,55454131,2640,88,502250,3069,239,369704,900,2390,1,850,10400,3.3269999027252197
1144403847,606619308,55453913,2640,89,502600,3069,239,369943,900,2390,1,850,10400,3.3269999027252197
1144403848,606618943,55453694,2635,89,502950,3069,239,370182,890,2380,1,850,10400,3.3269999027252197
1144403849,606618585,55453470,2635,89,503300,3069,239,370421,890,2380,1,850,10400,3.3269999027252197
1144403850,606618227,55453246,2635,88,503650,3069,239,370660,890,2370,1,850,10400,3.197000026702881
1144403851,606617893,55453008,2635,88,504000,3069,239,370899,900,2360,1,860,10400,3.069000005722046
1144403852,606617559,55452772,2635,88,504300,3067,239,371138,900,2360,1,860,10400,3.065999984741211
1144403853,606617264,55452504,2635,88,504600,3067,239,371377,900,2370,1,860,10500,3.065999984741211
1144403854,606616970,55452237,2635,88,504900,3067,228,371605,900,2370,1,860,10500,3.065999984741211
1144403855,606616700,55451969,2635,88,505200,3069,218,371823,900,2380,1,870,10500,3.069000005722046
1144403856,606616429,55451702,2635,88,505500,3069,218,372041,900,2370,1,870,10500,3.069000005722046
1144403857,606616195,55451493,2635,88,505800,3069,218,372259,900,2370,1,870,10500,3.069000005722046
1144403858,606615962,55451286,2635,88,506000,3069,218,372477,900,2370,1,870,10500,3.069000005722046
1144403859,606615749,55451107,2635,88,506200,3069,218,372695,910,2370,1,870,10500,3.069000005722046
1144403860,606615536,55450929,2635,87,506400,3069,218,372913,910,2380,1,860,10500,3.069000005722046
1144403861,606615310,55450749,2635,87,506600,3072,218,373131,910,2390,1,860,10500,3.072000026702881
1144403862,606615083,55450570,2635,87,506900,3067,218,373349,910,2400,1,860,10500,3.065999984741211
1144403863,606614843,55450334,2635,87,507200,3064,218,373567,910,2410,1,860,10600,3.062999963760376
1144403864,606614605,55450097,2635,87,507500,3061,217,373784,910,2410,1,860,10500,3.061000108718872
1144403865,606614339,55449848,2635,87,507800,3061,217,374001,910,2410,1,860,10500,3.061000108718872
1144403866,606614073,55449599,2635,87,508100,3058,217,374218,910,2410,1,860,10500,3.002000093460083
1144403867,606613778,55449370,2635,87,508400,3058,217,374435,910,2420,1,870,10500,2.944000005722046
1144403868,606613484,55449141,2635,87,508700,3056,212,374647,910,2420,1,870,10400,2.944000005722046
1144403869,606613214,55448872,2635,88,509000,3056,208,374855,920,2420,1,870,10400,2.944000005722046
1144403870,606612943,55448605,2635,88,509250,3056,208,375063,920,2420,1,870,10400,2.944000005722046
1144403871,606612716,55448296,2635,88,509500,3056,208,375271,920,2420,1,870,10400,2.944000005722046
1144403872,606612489,55447987,2635,88,509800,3053,208,375479,920,2420,1,870,10400,2.996999979019165
1144403873,606612268,55447665,2635,88,510100,3053,208,375687,920,2420,1,880,10400,3.052000045776367
1144403874,606612046,55447344,2635,87,510400,3050,207,375894,920,2420,1,880,10400,3.0490000247955322
1144403875,606611832,55447001,2635,87,510700,3047,207,376101,920,2420,1,880,10400,3.046999931335449
1144403876,606611618,55446660,2635,87,510950,3044,207,376308,920,2420,1,880,10400,3.0439999103546143
1144403877,606611428,55446303,2635,87,511200,3044,207,376515,920,2420,1,890,10400,3.0439999103546143
1144403878,606611237,55445948,2635,87,511450,3042,211,376726,920,2420,1,890,10400,3.0409998893737793
1144403879,606611036,55445621,2635,87,511700,3042,216,376942,930,2430,1,890,10500,3.0409998893737793
1144403880,606610836,55445294,2635,87,512000,3042,216,377158,930,2430,1,890,10500,3.0409998893737793
1144403881,606610609,55445007,2635,87,512300,3042,216,377374,930,2440,1,890,10500,3.0409998893737793
1144403882,606610382,55444719,2635,86,512600,3039,216,377590,930,2430,1,890,10500,3.0380001068115234
1144403883,606610131,55444435,2635,86,512900,3039,216,377806,930,2430,1,890,10500,3.0380001068115234
1144403884,606609880,55444151,2635,86,513150,3017,216,378022,930,2430,1,890,10500,3.0160000324249268
1144403885,606609640,55443855,2635,86,513400,2997,216,378238,930,2440,1,890,10500,2.996999979019165
1144403886,606609401,55443561,2635,86,513700,2989,214,378452,930,2440,1,890,10400,2.98799991607666
1144403887,606609152,55443277,2635,86,514000,2983,213,378665,930,2450,1,890,10400,2.9830000400543213
1144403888,606608904,55442994,2635,86,514300,2981,212,378877,930,2450,1,890,10400,2.9800000190734863
1144403889,606608631,55442716,2635,86,514600,2981,211,379088,930,2450,1,890,10400,2.9800000190734863
1144403890,606608358,55442438,2635,87,514950,2981,211,379299,930,2440,1,890,10300,2.9800000190734863
1144403891,606608088,55442148,2635,88,515300,2981,211,379510,930,2440,1,890,10200,2.9800000190734863
1144403892,606607819,55441859,2635,87,515550,2978,211,379721,930,2430,1,890,10200,2.9769999980926514
1144403893,606607557,55441559,2635,87,515800,2978,211,379932,930,2430,1,890,10200,2.9769999980926514
1144403894,606607297,55441258,2635,87,516100,2975,211,380143,920,2430,1,890,10200,2.9769999980926514
1144403895,606607038,55440969,2635,87,516400,2975,211,380354,920,2430,1,890,10200,2.9800000190734863
1144403896,606606781,55440682,2635,87,516700,2972,211,380565,910,2430,1,890,10200,3.0360000133514404
1144403897,606606534,55440345,2635,87,517000,2969,211,380776,910,2430,1,890,10200,3.0910000801086426
1144403898,606606288,55440009,2635,87,517350,2967,216,380992,910,2430,1,890,10100,3.0910000801086426
1144403899,606606055,55439610,2635,88,517700,2967,221,381213,910,2430,1,890,10100,3.0910000801086426
1144403900,606605824,55439213,2635,88,518000,2967,221,381434,910,2420,1,890,10100,3.0910000801086426
1144403901,606605579,55438780,2635,88,518300,2967,221,381655,910,2420,1,890,10100,3.0910000801086426
1144403902,606605336,55438347,2640,88,518650,2964,221,381876,910,2410,1,890,10100,3.0859999656677246
1144403903,606605097,55437919,2640,88,519000,2964,221,382097,910,2410,1,890,10100,3.0799999237060547
1144403904,606604859,55437490,2640,88,519350,2967,220,382317,900,2400,1,890,10100,3.0859999656677246
1144403905,606604620,55437106,2640,88,519700,2969,220,382537,900,2400,1,890,10100,3.0910000801086426
1144403906,606604381,55436722,2640,88,520000,2972,220,382757,900,2390,1,890,10100,3.1610000133514404
1144403907,606604083,55436382,2640,89,520300,2975,221,382978,900,2390,1,890,10100,3.2300000190734863
1144403908,606603785,55436042,2640,88,520700,2986,226,383204,890,2380,1,880,10100,3.240999937057495
1144403909,606603447,55435733,2640,88,521100,2997,232,383436,890,2380,1,880,10200,3.252000093460083
1144403910,606603111,55435424,2640,88,521450,3000,232,383668,890,2370,1,880,10200,3.252000093460083
1144403911,606602788,55435158,2640,88,521800,3003,233,383901,900,2370,1,890,10200,3.252000093460083
1144403912,606602464,55434892,2640,88,522100,3003,233,384134,900,2370,1,890,10200,3.257999897003174
1144403913,606602176,55434621,2640,88,522400,3006,233,384367,900,2380,1,890,10200,3.263000011444092
1144403914,606601888,55434352,2640,88,522650,3006,233,384600,900,2380,1,880,10200,3.263000011444092
1144403915,606601615,55434087,2640,88,522900,3008,234,384834,900,2390,1,880,10200,3.263000011444092
1144403916,606601343,55433823,2640,88,523250,3008,234,385068,900,2390,1,880,10200,3.263000011444092
1144403917,606601085,55433555,2640,88,523600,3008,234,385302,900,2390,1,880,10200,3.263000011444092
1144403918,606600829,55433286,2640,88,523850,3008,234,385536,890,2390,1,870,10200,3.263000011444092
1144403919,606600595,55432983,2640,88,524100,3008,234,385770,890,2390,1,870,10200,3.263000011444092
1144403920,606600361,55432681,2640,88,524400,3011,234,386004,890,2390,1,870,10200,3.263000011444092
1144403921,606600153,55432338,2640,88,524700,3014,234,386238,890,2390,1,870,10200,3.263000011444092
1144403922,606599947,55431994,2645,88,524950,3014,234,386472,890,2390,1,870,10200,3.2660000324249268
1144403923,606599783,55431660,2645,88,525200,3017,234,386706,890,2400,1,870,10300,3.2720000743865967
1144403924,606599621,55431327,2645,88,525400,3017,234,386940,890,2400,1,870,10200,3.2720000743865967
1144403925,606599457,55430985,2645,88,525600,3019,235,387175,890,2410,1,870,10200,3.2720000743865967
1144403926,606599292,55430644,2645,88,525900,3019,235,387410,890,2410,1,870,10200,3.2049999237060547
1144403927,606599088,55430302,2645,89,526200,3022,235,387645,890,2420,1,870,10200,3.1410000324249268
1144403928,606598884,55429961,2645,89,526500,3022,229,387874,890,2430,1,870,10200,3.0799999237060547
1144403929,606598654,55429628,2645,89,526800,3022,224,388098,890,2440,1,870,10200,3.0220000743865967
1144403930,606598423,55429297,2645,89,527100,3022,224,388322,890,2440,1,870,10200,3.0220000743865967
1144403931,606598197,55428972,2645,89,527400,3022,224,388546,890,2450,1,870,10200,3.0220000743865967
1144403932,606597971,55428648,2645,88,527650,3019,224,388770,890,2450,1,870,10200,3.0190000534057617
1144403933,606597742,55428322,2645,88,527900,3019,224,388994,890,2450,1,870,10200,3.0190000534057617
1144403934,606597513,55427997,2645,88,528200,3019,219,389213,890,2450,1,870,10200,3.0190000534057617
1144403935,606597271,55427669,2645,88,528500,3019,214,389427,890,2460,1,870,10300,3.0190000534057617
1144403936,606597029,55427341,2645,88,528850,3019,214,389641,890,2460,1,870,10300,3.0190000534057617
1144403937,606596767,55427018,2645,88,529200,3019,214,389855,890,2460,1,870,10300,3.0190000534057617
1144403938,606596507,55426696,2645,88,529500,3019,214,390069,890,2460,1,870,10300,3.0190000534057617
1144403939,606596219,55426413,2645,88,529800,3019,214,390283,890,2470,1,870,10300,3.0190000534057617
1144403940,606595930,55426130,2645,87,530100,3019,214,390497,890,2470,1,860,10300,3.0190000534057617
1144403941,606595621,55425970,2645,87,530400,3019,214,390711,890,2470,1,860,10400,3.0190000534057617
1144403942,606595312,55425812,2645,87,530700,3019,214,390925,880,2470,1,850,10400,3.0190000534057617
1144403943,606595027,55425867,2645,87,531000,3022,214,391139,880,2470,1,850,10400,3.0220000743865967
1144403944,606594742,55425923,2645,87,531300,3022,214,391353,880,2460,1,850,10300,3.0220000743865967
1144403945,606594479,55426166,2645,88,531600,3022,214,391567,880,2460,1,850,10300,3.0220000743865967
1144403946,606594218,55426411,2645,88,531850,3022,214,391781,870,2450,1,840,10200,3.0220000743865967
1144403947,606593990,55426809,2645,88,532100,3022,214,391995,870,2450,1,840,10200,3.0220000743865967
1144403948,606593762,55427209,2645,88,532450,3019,214,392209,860,2440,1,840,10200,3.0190000534057617
1144403949,606593551,55427645,2645,88,532800,3017,214,392423,860,2440,1,840,10300,3.0160000324249268
1144403950,606593340,55428083,2645,88,533100,3014,214,392637,860,2430,1,830,10300,3.013000011444092
1144403951,606593120,55428512,2645,88,533400,3011,214,392851,860,2430,1,830,10300,3.010999917984009
1144403952,606592901,55428940,2645,88,533750,3011,214,393065,860,2430,1,830,10300,3.010999917984009
1144403953,606592691,55429330,2645,88,534100,3011,214,393279,860,2430,1,830,10300,3.010999917984009
1144403954,606592482,55429721,2645,87,534350,3008,214,393493,860,2430,1,830,10300,3.007999897003174
1144403955,606592290,55430057,2645,87,534600,3006,214,393707,860,2430,1,830,10300,3.005000114440918
1144403956,606592098,55430393,2645,87,534850,3003,214,393921,860,2430,1,830,10200,3.002000093460083
1144403957,606591908,55430719,2645,88,535100,3003,214,394135,860,2430,1,830,10200,3.002000093460083
1144403958,606591718,55431046,2645,88,535350,3006,213,394348,850,2430,1,830,10200,3.005000114440918
1144403959,606591532,55431400,2645,88,535600,3008,213,394561,850,2440,1,830,10200,3.007999897003174
1144403960,606591347,55431754,2645,88,535900,3011,213,394774,850,2440,1,830,10200,3.010999917984009
1144403961,606591165,55432165,2645,88,536200,3014,214,394988,860,2440,1,830,10300,3.013000011444092
1144403962,606590984,55432575,2645,87,536550,3014,214,395202,860,2440,1,830,10300,3.013000011444092
1144403963,606590799,55432991,2645,87,536900,3014,214,395416,860,2450,1,840,10300,3.013000011444092
1144403964,606590614,55433409,2645,87,537150,3014,214,395630,860,2460,1,840,10300,3.013000011444092
1144403965,606590454,55433831,2645,88,537400,3014,214,395844,870,2470,1,850,10300,3.013000011444092
1144403966,606590295,55434255,2645,88,537700,3014,214,396058,880,2470,1,850,10300,3.013000011444092
1144403967,606590153,55434712,2645,88,538000,3014,214,396272,890,2480,1,860,10300,3.013000011444092
1144403968,606590012,55435170,2645,88,538300,3014,214,396486,890,2480,1,860,10200,3.013000011444092
1144403969,606589862,55435626,2645,88,538600,3014,214,396700,890,2490,1,870,10200,3.013000011444092
1144403970,606589712,55436083,2645,88,538900,3014,214,396914,890,2490,1,870,10200,3.013000011444092
1144403971,606589563,55436544,2645,88,539200,3017,214,397128,900,2490,1,880,10200,3.0160000324249268
1144403972,606589414,55437006,2645,88,539500,3017,214,397342,900,2490,1,880,10200,3.0160000324249268
1144403973,606589270,55437462,2645,88,539800,3017,214,397556,900,2500,1,880,10200,3.0160000324249268
1144403974,606589128,55437919,2645,88,540100,3017,214,397770,900,2500,1,880,10200,3.0160000324249268
1144403975,606588998,55438386,2645,88,540400,3017,214,397984,900,2510,1,880,10200,3.0160000324249268
1144403976,606588868,55438854,2645,88,540700,3017,214,398198,900,2510,1,880,10200,3.0160000324249268
1144403977,606588738,55439298,2645,88,541000,3019,214,398412,900,2510,1,890,10200,3.0190000534057617
1144403978,606588608,55439742,2645,88,541300,3019,214,398626,900,2500,1,890,10200,3.0190000534057617
1144403979,606588467,55440145,2645,88,541600,3019,214,398840,910,2500,1,890,10200,3.0190000534057617
1144403980,606588328,55440548,2645,88,541850,3017,214,399054,910,2490,1,890,10200,3.0160000324249268
1144403981,606588191,55440935,2645,88,542100,3017,214,399268,910,2490,1,890,10300,3.0160000324249268
1144403982,606588053,55441321,2645,88,542350,3017,214,399482,910,2480,1,890,10200,3.0160000324249268
1144403983,606587910,55441708,2640,88,542600,3017,214,399696,910,2480,1,890,10200,3.0160000324249268
1144403984,606587768,55442096,2640,88,542900,3017,214,399910,900,2470,1,880,10200,3.0160000324249268
1144403985,606587665,55442531,2640,88,543200,3017,214,400124,900,2470,1,880,10200,3.0160000324249268
1144403986,606587561,55442967,2640,88,543500,3017,214,400338,890,2460,1,870,10200,3.0160000324249268
1144403987,606587435,55443431,2640,88,543800,3017,214,400552,890,2460,1,870,10200,3.0160000324249268
1144403988,606587311,55443895,2640,88,544100,3014,214,400766,890,2450,1,870,10200,3.013000011444092
1144403989,606587125,55444341,2640,88,544400,3014,214,400980,890,2450,1,870,10200,3.013000011444092
1144403990,606586939,55444787,2640,88,544750,3014,214,401194,890,2450,1,870,10200,3.013000011444092
1144403991,606586722,55445200,2640,89,545100,3014,214,401408,890,2450,1,870,10200,3.013000011444092
1144403992,606586506,55445613,2640,89,545350,3014,214,401622,890,2440,1,870,10200,3.013000011444092
1144403993,606586296,55446018,2640,89,545600,3014,214,401836,890,2440,1,870,10200,3.013000011444092
1144403994,606586086,55446425,2640,88,545900,3014,214,402050,880,2430,1,860,10200,3.013000011444092
1144403995,606585889,55446833,2640,88,546200,3014,214,402264,880,2430,1,860,10300,3.013000011444092
1144403996,606585694,55447241,2640,88,546500,3011,214,402478,880,2430,1,860,10300,2.9549999237060547
1144403997,606585515,55447648,2640,88,546800,3011,214,402692,880,2430,1,860,10300,2.8970000743865967
1144403998,606585336,55448056,2640,87,547100,3006,209,402901,880,2430,1,860,10300,2.8910000324249268
1144403999,606585144,55448463,2640,87,547400,3003,204,403105,880,2430,1,860,10300,2.885999917984009
1144404000,606584953,55448871,2640,87,547700,3003,203,403308,880,2430,1,850,10200,2.885999917984009
1144404001,606584755,55449283,2640,88,548000,3003,203,403511,880,2440,1,850,10200,2.885999917984009
1144404002,606584558,55449695,2640,87,548300,3003,203,403714,880,2450,1,850,10200,2.885999917984009
1144404003,606584375,55450114,2635,87,548600,3003,203,403917,880,2460,1,850,10200,2.885999917984009
1144404004,606584194,55450533,2635,87,548900,3003,203,404120,880,2460,1,850,10200,2.885999917984009
1144404005,606584020,55450950,2635,87,549200,3003,203,404323,880,2470,1,860,10300,2.885999917984009
1144404006,606583846,55451368,2635,87,549500,3000,203,404526,880,2480,1,860,10300,2.885999917984009
1144404007,606583718,55451762,2635,87,549800,3000,203,404729,880,2490,1,860,10300,2.885999917984009
1144404008,606583591,55452157,2635,87,550000,3000,203,404932,880,2490,1,860,10200,2.885999917984009
1144404009,606583489,55452504,2635,88,550200,3000,203,405135,880,2500,1,860,10200,2.885999917984009
1144404010,606583387,55452851,2635,88,550400,3000,203,405338,870,2500,1,850,10200,2.885999917984009
1144404011,606583244,55453209,2635,88,550600,3000,203,405541,870,2500,1,850,10200,2.885999917984009
1144404012,606583102,55453568,2635,89,551000,3000,203,405744,870,2500,1,850,10100,2.885999917984009
1144404013,606582885,55454026,2635,89,551400,3000,203,405947,870,2510,1,850,10100,2.885999917984009
1144404014,606582668,55454485,2635,89,551800,2997,203,406150,860,2510,1,850,10100,2.940999984741211
1144404015,606582434,55454971,2635,89,552200,2997,203,406353,860,2520,1,850,10100,2.996999979019165
1144404016,606582200,55455457,2635,89,552500,2994,203,406556,860,2520,1,850,10100,2.99399995803833
1144404017,606581959,55455873,2635,88,552800,2994,203,406759,860,2530,1,850,10100,2.99399995803833
1144404018,606581718,55456289,2635,88,553100,2994,207,406966,850,2530,1,840,10100,2.99399995803833
1144404019,606581467,55456651,2635,88,553400,2994,212,407178,850,2540,1,840,10200,2.99399995803833
1144404020,606581215,55457012,2635,88,553700,2994,212,407390,850,2540,1,840,10200,2.99399995803833
1144404021,606580955,55457349,2635,88,554000,2994,212,407602,850,2540,1,840,10200,2.99399995803833
1144404022,606580696,55457685,2635,88,554300,2992,212,407814,850,2530,1,830,10200,2.990999937057495
1144404023,606580435,55458013,2635,88,554600,2992,212,408026,850,2530,1,830,10200,2.990999937057495
1144404024,606580173,55458341,2635,89,554950,2997,212,408238,840,2530,1,820,10100,2.996999979019165
1144404025,606579917,55458685,2635,89,555300,3003,212,408450,840,2530,1,820,10100,3.002000093460083
1144404026,606579660,55459030,2635,89,555600,3006,212,408662,830,2520,1,820,10000,3.005000114440918
1144404027,606579416,55459409,2635,90,555900,3008,213,408875,830,2510,1,820,10000,3.007999897003174
1144404028,606579171,55459790,2635,90,556200,3011,213,409088,830,2500,1,820,10000,3.010999917984009
